d,team,code,v
2023-06-24,vusk,wacc,7.6
2023-06-24,fovro,wacc,7.6
2023-06-24,SpeedLabs,wacc,7.6
2023-06-24,Kar,wacc,7.7
2023-06-24,Tazox,wacc,7.7
2023-06-24,DriveSwitch,wacc,7.8
2023-06-24,CarLeap,wacc,7.1
2023-06-24,DentCenter,wacc,7.1
2023-06-24,Teuso,wacc,7.1
2023-06-24,Carvato,wacc,7.1
2023-06-24,Worthwheel,wacc,7.2
2023-06-24,Xuad,wacc,7.3
2023-06-24,Rush,wacc,7.3
2023-06-24,Fastun,wacc,7.3
2023-06-24,Caraxa,wacc,7.4
2023-06-24,rimovo,wacc,7.4
2023-06-24,Drivat,wacc,7.4
2023-06-24,Hoqa,wacc,7.6
2023-06-24,Wheelic,wacc,7.6
2023-06-24,Evi,wacc,7.6
2023-06-24,Amxu,wacc,7.6
2023-06-24,Turbo,wacc,7.7
2023-06-24,NitroRide,wacc,7.8
2023-06-24,CarSpa,wacc,7.8
2023-06-24,Slidyn,wacc,7.1
2023-06-24,iAuto,wacc,7.2
2023-06-24,Drift,wacc,7.2
2023-06-24,VroomTime,wacc,7.2
2023-06-24,GIIQ,wacc,7.2
2023-06-24,HXH,wacc,7.3
2023-06-24,Torque,wacc,7.3
2023-06-24,Carzio,wacc,7.4
2023-06-24,Blazers,wacc,7.4
2023-06-24,Electronically,wacc,7.5
2023-06-24,Automovo,wacc,7.5
2023-06-24,Drivesly,wacc,7.5
2023-06-24,Honkli,wacc,7.5
2023-06-24,Automotiq,wacc,7.6
2023-06-24,EvolutionAuto,wacc,7.6
2023-06-24,evCU,wacc,7.7
2023-06-24,Rollovo,wacc,7.7
2023-06-24,EliteTechs,wacc,7.7
2023-06-24,RYDI,wacc,7.8
2023-06-24,caralo,wacc,7.8
2023-06-24,Matic,factory_utilization,100.0
2023-06-24,Cjio,factory_utilization,97.0
2023-06-24,SpeedLabs,factory_utilization,96.0
2023-06-24,DriveSwitch,factory_utilization,89.0
2023-06-24,vusk,factory_utilization,88.0
2023-06-24,MileMode,factory_utilization,86.0
2023-06-24,ottobi,factory_utilization,86.0
2023-06-24,TenQ,factory_utilization,84.0
2023-06-24,Tazox,factory_utilization,82.0
2023-06-24,Motion,factory_utilization,80.0
2023-06-24,fovro,factory_utilization,77.0
2023-06-24,ROBOH,factory_utilization,75.0
2023-06-24,Rusted,factory_utilization,73.0
2023-06-24,Kar,factory_utilization,71.0
2023-06-24,Carz,factory_utilization,71.0
2023-06-24,Pitpo,factory_utilization,69.0
2023-06-24,Nyxx,factory_utilization,67.0
2023-06-24,AutoInfinite,factory_utilization,66.0
2023-06-24,DentCenter,factory_utilization,92.0
2023-06-24,Carvato,factory_utilization,90.0
2023-06-24,Evi,factory_utilization,83.0
2023-06-24,rimovo,factory_utilization,78.0
2023-06-24,CarLeap,factory_utilization,76.0
2023-06-24,Fastun,factory_utilization,75.0
2023-06-24,Caraxa,factory_utilization,75.0
2023-06-24,Hoqa,factory_utilization,73.0
2023-06-24,Amxu,factory_utilization,73.0
2023-06-24,Xuad,factory_utilization,72.0
2023-06-24,Worthwheel,factory_utilization,70.0
2023-06-24,Teuso,factory_utilization,67.0
2023-06-24,Rush,factory_utilization,67.0
2023-06-24,CarSpa,factory_utilization,61.0
2023-06-24,NitroRide,factory_utilization,58.0
2023-06-24,Turbo,factory_utilization,53.0
2023-06-24,Drivat,factory_utilization,53.0
2023-06-24,Wheelic,factory_utilization,43.0
2023-06-24,caralo,factory_utilization,95.0
2023-06-24,Drivesly,factory_utilization,92.0
2023-06-24,Electronically,factory_utilization,91.0
2023-06-24,Honkli,factory_utilization,89.0
2023-06-24,HXH,factory_utilization,89.0
2023-06-24,iAuto,factory_utilization,89.0
2023-06-24,RYDI,factory_utilization,86.0
2023-06-24,Torque,factory_utilization,80.0
2023-06-24,Automovo,factory_utilization,80.0
2023-06-24,Blazers,factory_utilization,78.0
2023-06-24,Drift,factory_utilization,78.0
2023-06-24,Automotiq,factory_utilization,73.0
2023-06-24,VroomTime,factory_utilization,70.0
2023-06-24,GIIQ,factory_utilization,70.0
2023-06-24,EvolutionAuto,factory_utilization,69.0
2023-06-24,evCU,factory_utilization,61.0
2023-06-24,Carzio,factory_utilization,61.0
2023-06-24,Rollovo,factory_utilization,58.0
2023-06-24,Slidyn,factory_utilization,50.0
2023-06-24,EliteTechs,factory_utilization,38.0
2023-06-24,Rusted,scores,2810.7
2023-06-24,Tazox,scores,2417.9
2023-06-24,fovro,scores,2132.9
2023-06-24,Matic,scores,1798.2
2023-06-24,MileMode,scores,1769.3
2023-06-24,SpeedLabs,scores,1696.6
2023-06-24,Motion,scores,1657.4
2023-06-24,Cjio,scores,1506.1
2023-06-24,TenQ,scores,1476.8
2023-06-24,ROBOH,scores,1420.8
2023-06-24,vusk,scores,1419.2
2023-06-24,Nyxx,scores,1029.3
2023-06-24,Pitpo,scores,991.0
2023-06-24,AutoInfinite,scores,663.7
2023-06-24,Kar,scores,640.0
2023-06-24,DriveSwitch,scores,627.3
2023-06-24,ottobi,scores,550.4
2023-06-24,Carz,scores,-349.7
2023-06-24,Caraxa,scores,3553.0
2023-06-24,Rush,scores,2927.1
2023-06-24,Evi,scores,2287.6
2023-06-24,CarLeap,scores,2283.8
2023-06-24,Hoqa,scores,2260.3
2023-06-24,Amxu,scores,2196.4
2023-06-24,rimovo,scores,1854.3
2023-06-24,Fastun,scores,1779.3
2023-06-24,Carvato,scores,1760.9
2023-06-24,Teuso,scores,1283.0
2023-06-24,NitroRide,scores,994.5
2023-06-24,DentCenter,scores,829.0
2023-06-24,Xuad,scores,622.3
2023-06-24,CarSpa,scores,125.1
2023-06-24,Wheelic,scores,36.7
2023-06-24,Worthwheel,scores,-248.7
2023-06-24,Drivat,scores,-382.0
2023-06-24,Turbo,scores,-615.4
2023-06-24,Blazers,scores,4044.6
2023-06-24,Automovo,scores,2848.9
2023-06-24,HXH,scores,2566.9
2023-06-24,Automotiq,scores,2215.5
2023-06-24,evCU,scores,2142.5
2023-06-24,Drivesly,scores,1949.8
2023-06-24,VroomTime,scores,1546.0
2023-06-24,Electronically,scores,1434.5
2023-06-24,Torque,scores,1306.2
2023-06-24,Rollovo,scores,1256.1
2023-06-24,iAuto,scores,1254.0
2023-06-24,RYDI,scores,1230.2
2023-06-24,GIIQ,scores,718.6
2023-06-24,Carzio,scores,495.6
2023-06-24,EliteTechs,scores,401.8
2023-06-24,Honkli,scores,100.0
2023-06-24,EvolutionAuto,scores,18.7
2023-06-24,Drift,scores,-99.9
2023-06-24,Slidyn,scores,-158.1
2023-06-24,caralo,scores,-262.8
2023-06-24,AutoInfinite,employee_engagement,100.0
2023-06-24,Pitpo,employee_engagement,100.0
2023-06-24,Tazox,employee_engagement,100.0
2023-06-24,Nyxx,employee_engagement,100.0
2023-06-24,TenQ,employee_engagement,100.0
2023-06-24,Rusted,employee_engagement,100.0
2023-06-24,DriveSwitch,employee_engagement,99.8
2023-06-24,SpeedLabs,employee_engagement,99.6
2023-06-24,fovro,employee_engagement,99.6
2023-06-24,vusk,employee_engagement,99.5
2023-06-24,Motion,employee_engagement,99.4
2023-06-24,ROBOH,employee_engagement,99.4
2023-06-24,MileMode,employee_engagement,99.1
2023-06-24,Kar,employee_engagement,98.3
2023-06-24,ottobi,employee_engagement,98.2
2023-06-24,Cjio,employee_engagement,98.0
2023-06-24,Matic,employee_engagement,96.4
2023-06-24,Carz,employee_engagement,96.2
2023-06-24,Caraxa,employee_engagement,100.0
2023-06-24,Teuso,employee_engagement,100.0
2023-06-24,DentCenter,employee_engagement,100.0
2023-06-24,Carvato,employee_engagement,100.0
2023-06-24,Worthwheel,employee_engagement,100.0
2023-06-24,Wheelic,employee_engagement,100.0
2023-06-24,Rush,employee_engagement,99.9
2023-06-24,Amxu,employee_engagement,99.9
2023-06-24,Xuad,employee_engagement,99.8
2023-06-24,CarLeap,employee_engagement,99.8
2023-06-24,CarSpa,employee_engagement,99.6
2023-06-24,Hoqa,employee_engagement,99.5
2023-06-24,Evi,employee_engagement,99.0
2023-06-24,Fastun,employee_engagement,98.4
2023-06-24,Drivat,employee_engagement,97.4
2023-06-24,NitroRide,employee_engagement,95.2
2023-06-24,rimovo,employee_engagement,93.6
2023-06-24,Turbo,employee_engagement,84.9
2023-06-24,caralo,employee_engagement,100.0
2023-06-24,GIIQ,employee_engagement,100.0
2023-06-24,Rollovo,employee_engagement,100.0
2023-06-24,Drift,employee_engagement,100.0
2023-06-24,VroomTime,employee_engagement,100.0
2023-06-24,EvolutionAuto,employee_engagement,100.0
2023-06-24,Slidyn,employee_engagement,100.0
2023-06-24,Electronically,employee_engagement,100.0
2023-06-24,Carzio,employee_engagement,100.0
2023-06-24,Blazers,employee_engagement,99.9
2023-06-24,Drivesly,employee_engagement,99.9
2023-06-24,evCU,employee_engagement,99.8
2023-06-24,Automotiq,employee_engagement,99.8
2023-06-24,Automovo,employee_engagement,99.7
2023-06-24,HXH,employee_engagement,99.7
2023-06-24,RYDI,employee_engagement,99.5
2023-06-24,EliteTechs,employee_engagement,98.8
2023-06-24,Torque,employee_engagement,98.2
2023-06-24,iAuto,employee_engagement,95.2
2023-06-24,Honkli,employee_engagement,87.9
2023-06-24,fovro,interest_coverage,20.0
2023-06-24,SpeedLabs,interest_coverage,18.0
2023-06-24,Cjio,interest_coverage,16.0
2023-06-24,Rusted,interest_coverage,16.0
2023-06-24,Motion,interest_coverage,15.0
2023-06-24,MileMode,interest_coverage,15.0
2023-06-24,ROBOH,interest_coverage,15.0
2023-06-24,Kar,interest_coverage,15.0
2023-06-24,Matic,interest_coverage,14.0
2023-06-24,vusk,interest_coverage,12.0
2023-06-24,ottobi,interest_coverage,12.0
2023-06-24,Tazox,interest_coverage,12.0
2023-06-24,TenQ,interest_coverage,9.0
2023-06-24,Nyxx,interest_coverage,9.0
2023-06-24,DriveSwitch,interest_coverage,8.0
2023-06-24,Pitpo,interest_coverage,8.0
2023-06-24,AutoInfinite,interest_coverage,4.0
2023-06-24,Carz,interest_coverage,3.0
2023-06-24,Carvato,interest_coverage,18.0
2023-06-24,Evi,interest_coverage,17.0
2023-06-24,Rush,interest_coverage,16.0
2023-06-24,Fastun,interest_coverage,13.0
2023-06-24,Caraxa,interest_coverage,11.0
2023-06-24,Amxu,interest_coverage,11.0
2023-06-24,DentCenter,interest_coverage,11.0
2023-06-24,rimovo,interest_coverage,10.0
2023-06-24,Teuso,interest_coverage,10.0
2023-06-24,NitroRide,interest_coverage,9.0
2023-06-24,CarLeap,interest_coverage,9.0
2023-06-24,Xuad,interest_coverage,8.0
2023-06-24,Hoqa,interest_coverage,8.0
2023-06-24,Wheelic,interest_coverage,5.0
2023-06-24,Worthwheel,interest_coverage,5.0
2023-06-24,Drivat,interest_coverage,4.0
2023-06-24,CarSpa,interest_coverage,4.0
2023-06-24,Turbo,interest_coverage,2.0
2023-06-24,Blazers,interest_coverage,24.0
2023-06-24,RYDI,interest_coverage,20.0
2023-06-24,evCU,interest_coverage,19.0
2023-06-24,Honkli,interest_coverage,15.0
2023-06-24,Automotiq,interest_coverage,13.0
2023-06-24,Automovo,interest_coverage,12.0
2023-06-24,HXH,interest_coverage,12.0
2023-06-24,iAuto,interest_coverage,12.0
2023-06-24,Torque,interest_coverage,12.0
2023-06-24,VroomTime,interest_coverage,12.0
2023-06-24,Drivesly,interest_coverage,12.0
2023-06-24,GIIQ,interest_coverage,8.0
2023-06-24,EliteTechs,interest_coverage,8.0
2023-06-24,caralo,interest_coverage,8.0
2023-06-24,Electronically,interest_coverage,7.0
2023-06-24,EvolutionAuto,interest_coverage,6.0
2023-06-24,Rollovo,interest_coverage,6.0
2023-06-24,Carzio,interest_coverage,6.0
2023-06-24,Slidyn,interest_coverage,5.0
2023-06-24,Drift,interest_coverage,4.0
2023-06-24,ROBOH,marketing_spend_rev,758.1
2023-06-24,SpeedLabs,marketing_spend_rev,790.2
2023-06-24,Cjio,marketing_spend_rev,893.6
2023-06-24,Tazox,marketing_spend_rev,899.9
2023-06-24,Nyxx,marketing_spend_rev,902.0
2023-06-24,Kar,marketing_spend_rev,917.9
2023-06-24,MileMode,marketing_spend_rev,932.9
2023-06-24,TenQ,marketing_spend_rev,947.9
2023-06-24,Carz,marketing_spend_rev,1084.1
2023-06-24,Motion,marketing_spend_rev,1090.1
2023-06-24,ottobi,marketing_spend_rev,1141.8
2023-06-24,Rusted,marketing_spend_rev,1142.7
2023-06-24,Matic,marketing_spend_rev,1144.5
2023-06-24,Pitpo,marketing_spend_rev,1163.3
2023-06-24,fovro,marketing_spend_rev,1201.3
2023-06-24,AutoInfinite,marketing_spend_rev,1270.7
2023-06-24,DriveSwitch,marketing_spend_rev,1414.1
2023-06-24,vusk,marketing_spend_rev,1567.3
2023-06-24,CarLeap,marketing_spend_rev,578.3
2023-06-24,Evi,marketing_spend_rev,619.0
2023-06-24,Wheelic,marketing_spend_rev,625.8
2023-06-24,Rush,marketing_spend_rev,652.2
2023-06-24,Fastun,marketing_spend_rev,879.1
2023-06-24,Worthwheel,marketing_spend_rev,904.5
2023-06-24,Carvato,marketing_spend_rev,946.2
2023-06-24,NitroRide,marketing_spend_rev,958.8
2023-06-24,Teuso,marketing_spend_rev,972.8
2023-06-24,Drivat,marketing_spend_rev,983.9
2023-06-24,rimovo,marketing_spend_rev,1048.3
2023-06-24,DentCenter,marketing_spend_rev,1067.1
2023-06-24,Hoqa,marketing_spend_rev,1069.9
2023-06-24,Amxu,marketing_spend_rev,1136.7
2023-06-24,Caraxa,marketing_spend_rev,1142.8
2023-06-24,Xuad,marketing_spend_rev,1252.7
2023-06-24,CarSpa,marketing_spend_rev,1322.1
2023-06-24,Turbo,marketing_spend_rev,1440.9
2023-06-24,evCU,marketing_spend_rev,724.2
2023-06-24,iAuto,marketing_spend_rev,728.9
2023-06-24,RYDI,marketing_spend_rev,745.6
2023-06-24,Honkli,marketing_spend_rev,775.7
2023-06-24,VroomTime,marketing_spend_rev,794.4
2023-06-24,Blazers,marketing_spend_rev,823.2
2023-06-24,HXH,marketing_spend_rev,836.7
2023-06-24,Automovo,marketing_spend_rev,847.5
2023-06-24,Automotiq,marketing_spend_rev,896.0
2023-06-24,Drivesly,marketing_spend_rev,901.6
2023-06-24,Drift,marketing_spend_rev,906.4
2023-06-24,GIIQ,marketing_spend_rev,948.0
2023-06-24,Rollovo,marketing_spend_rev,982.6
2023-06-24,Slidyn,marketing_spend_rev,1034.6
2023-06-24,EliteTechs,marketing_spend_rev,1040.5
2023-06-24,EvolutionAuto,marketing_spend_rev,1073.1
2023-06-24,Carzio,marketing_spend_rev,1088.2
2023-06-24,caralo,marketing_spend_rev,1101.8
2023-06-24,Torque,marketing_spend_rev,1200.0
2023-06-24,Electronically,marketing_spend_rev,1236.5
2023-06-24,TenQ,e_cars_sales,1469380.0
2023-06-24,Nyxx,e_cars_sales,1406319.0
2023-06-24,Rusted,e_cars_sales,1347454.0
2023-06-24,Pitpo,e_cars_sales,1303691.0
2023-06-24,fovro,e_cars_sales,1262022.0
2023-06-24,Carz,e_cars_sales,1261956.0
2023-06-24,vusk,e_cars_sales,1217652.0
2023-06-24,Matic,e_cars_sales,1182094.0
2023-06-24,Tazox,e_cars_sales,1177478.0
2023-06-24,SpeedLabs,e_cars_sales,1149830.0
2023-06-24,DriveSwitch,e_cars_sales,1103169.0
2023-06-24,ROBOH,e_cars_sales,1085931.0
2023-06-24,MileMode,e_cars_sales,1042771.0
2023-06-24,Motion,e_cars_sales,946462.0
2023-06-24,AutoInfinite,e_cars_sales,889860.0
2023-06-24,Cjio,e_cars_sales,797896.0
2023-06-24,Kar,e_cars_sales,769298.0
2023-06-24,ottobi,e_cars_sales,665034.0
2023-06-24,Hoqa,e_cars_sales,1643519.0
2023-06-24,Caraxa,e_cars_sales,1572581.0
2023-06-24,Rush,e_cars_sales,1399238.0
2023-06-24,Teuso,e_cars_sales,1322806.0
2023-06-24,Amxu,e_cars_sales,1295410.0
2023-06-24,NitroRide,e_cars_sales,1183328.0
2023-06-24,Fastun,e_cars_sales,1135156.0
2023-06-24,Evi,e_cars_sales,1095572.0
2023-06-24,CarLeap,e_cars_sales,1082458.0
2023-06-24,Xuad,e_cars_sales,1055050.0
2023-06-24,Carvato,e_cars_sales,1045425.0
2023-06-24,DentCenter,e_cars_sales,969391.0
2023-06-24,CarSpa,e_cars_sales,963756.0
2023-06-24,Worthwheel,e_cars_sales,963131.0
2023-06-24,rimovo,e_cars_sales,919562.0
2023-06-24,Wheelic,e_cars_sales,917055.0
2023-06-24,Turbo,e_cars_sales,881783.0
2023-06-24,Drivat,e_cars_sales,755278.0
2023-06-24,Blazers,e_cars_sales,1535386.0
2023-06-24,Automotiq,e_cars_sales,1407708.0
2023-06-24,Rollovo,e_cars_sales,1323806.0
2023-06-24,EliteTechs,e_cars_sales,1258314.0
2023-06-24,Electronically,e_cars_sales,1195147.0
2023-06-24,evCU,e_cars_sales,1184556.0
2023-06-24,HXH,e_cars_sales,1170274.0
2023-06-24,iAuto,e_cars_sales,1129421.0
2023-06-24,Automovo,e_cars_sales,1117920.0
2023-06-24,Drivesly,e_cars_sales,1593.0
2023-06-24,VroomTime,e_cars_sales,1087571.0
2023-06-24,Slidyn,e_cars_sales,1018793.0
2023-06-24,Carzio,e_cars_sales,995835.0
2023-06-24,RYDI,e_cars_sales,941453.0
2023-06-24,Torque,e_cars_sales,922731.0
2023-06-24,EvolutionAuto,e_cars_sales,898.0
2023-06-24,GIIQ,e_cars_sales,818658.0
2023-06-24,caralo,e_cars_sales,818353.0
2023-06-24,Honkli,e_cars_sales,815877.0
2023-06-24,Drift,e_cars_sales,781030.0
2023-06-24,vusk,co2_penalty,97.8
2023-06-24,Carz,co2_penalty,133.2
2023-06-24,fovro,co2_penalty,437.1
2023-06-24,Nyxx,co2_penalty,495.0
2023-06-24,TenQ,co2_penalty,603.9
2023-06-24,ROBOH,co2_penalty,1019.2
2023-06-24,Matic,co2_penalty,1022.9
2023-06-24,Pitpo,co2_penalty,1062.0
2023-06-24,SpeedLabs,co2_penalty,1177.1
2023-06-24,MileMode,co2_penalty,1294.5
2023-06-24,Rusted,co2_penalty,1342.8
2023-06-24,DriveSwitch,co2_penalty,1351.2
2023-06-24,Tazox,co2_penalty,1487.3
2023-06-24,Kar,co2_penalty,2170.5
2023-06-24,Cjio,co2_penalty,2333.2
2023-06-24,AutoInfinite,co2_penalty,2393.3
2023-06-24,ottobi,co2_penalty,2983.0
2023-06-24,Motion,co2_penalty,3232.7
2023-06-24,Caraxa,co2_penalty,83.7
2023-06-24,Hoqa,co2_penalty,126.0
2023-06-24,Rush,co2_penalty,390.5
2023-06-24,Amxu,co2_penalty,604.8
2023-06-24,Teuso,co2_penalty,694.5
2023-06-24,Turbo,co2_penalty,719.6
2023-06-24,Wheelic,co2_penalty,822.0
2023-06-24,Carvato,co2_penalty,1001.2
2023-06-24,DentCenter,co2_penalty,1011.8
2023-06-24,Fastun,co2_penalty,1064.8
2023-06-24,NitroRide,co2_penalty,1164.1
2023-06-24,Evi,co2_penalty,1207.3
2023-06-24,CarSpa,co2_penalty,1211.0
2023-06-24,Worthwheel,co2_penalty,1283.0
2023-06-24,Xuad,co2_penalty,1417.2
2023-06-24,CarLeap,co2_penalty,1512.1
2023-06-24,rimovo,co2_penalty,1820.1
2023-06-24,Drivat,co2_penalty,1966.4
2023-06-24,Blazers,co2_penalty,317.8
2023-06-24,Rollovo,co2_penalty,372.6
2023-06-24,EliteTechs,co2_penalty,558.8
2023-06-24,Automotiq,co2_penalty,610.5
2023-06-24,Electronically,co2_penalty,829.4
2023-06-24,Drivesly,co2_penalty,877.6
2023-06-24,Torque,co2_penalty,922.1
2023-06-24,iAuto,co2_penalty,979.8
2023-06-24,HXH,co2_penalty,1077.8
2023-06-24,Carzio,co2_penalty,1225.1
2023-06-24,evCU,co2_penalty,1232.3
2023-06-24,Slidyn,co2_penalty,1353.8
2023-06-24,GIIQ,co2_penalty,1368.5
2023-06-24,Honkli,co2_penalty,1470.6
2023-06-24,Automovo,co2_penalty,1630.9
2023-06-24,EvolutionAuto,co2_penalty,1707.1
2023-06-24,RYDI,co2_penalty,1753.1
2023-06-24,VroomTime,co2_penalty,1930.7
2023-06-24,caralo,co2_penalty,2042.3
2023-06-24,Drift,co2_penalty,2749.4
2023-06-25,Motion,wacc,7.0
2023-06-25,AutoInfinite,wacc,7.2
2023-06-25,Pitpo,wacc,7.2
2023-06-25,vusk,wacc,7.3
2023-06-25,MileMode,wacc,7.3
2023-06-25,TenQ,wacc,7.3
2023-06-25,Cjio,wacc,7.4
2023-06-25,Nyxx,wacc,7.4
2023-06-25,Rusted,wacc,7.4
2023-06-25,Carz,wacc,7.5
2023-06-25,ottobi,wacc,7.6
2023-06-25,ROBOH,wacc,7.6
2023-06-25,Matic,wacc,7.7
2023-06-25,SpeedLabs,wacc,7.7
2023-06-25,fovro,wacc,7.8
2023-06-25,DriveSwitch,wacc,7.8
2023-06-25,Kar,wacc,7.8
2023-06-25,Tazox,wacc,7.9
2023-06-25,Carvato,wacc,6.5
2023-06-25,Worthwheel,wacc,6.7
2023-06-25,DentCenter,wacc,6.9
2023-06-25,CarLeap,wacc,7.0
2023-06-25,rimovo,wacc,7.1
2023-06-25,Teuso,wacc,7.2
2023-06-25,Xuad,wacc,7.3
2023-06-25,Rush,wacc,7.3
2023-06-25,Drivat,wacc,7.4
2023-06-25,Hoqa,wacc,7.4
2023-06-25,Fastun,wacc,7.5
2023-06-25,Amxu,wacc,7.5
2023-06-25,NitroRide,wacc,7.6
2023-06-25,Evi,wacc,7.6
2023-06-25,Caraxa,wacc,7.6
2023-06-25,Wheelic,wacc,7.8
2023-06-25,CarSpa,wacc,7.8
2023-06-25,Turbo,wacc,8.2
2023-06-25,HXH,wacc,6.7
2023-06-25,VroomTime,wacc,6.8
2023-06-25,GIIQ,wacc,6.8
2023-06-25,Slidyn,wacc,7.0
2023-06-25,Carzio,wacc,7.2
2023-06-25,Blazers,wacc,7.3
2023-06-25,Drift,wacc,7.3
2023-06-25,Torque,wacc,7.3
2023-06-25,Drivesly,wacc,7.4
2023-06-25,caralo,wacc,7.5
2023-06-25,EliteTechs,wacc,7.6
2023-06-25,Electronically,wacc,7.6
2023-06-25,Automovo,wacc,7.6
2023-06-25,Automotiq,wacc,7.6
2023-06-25,EvolutionAuto,wacc,7.6
2023-06-25,RYDI,wacc,7.7
2023-06-25,Rollovo,wacc,7.7
2023-06-25,iAuto,wacc,7.7
2023-06-25,Honkli,wacc,7.8
2023-06-25,evCU,wacc,7.8
2023-06-25,vusk,factory_utilization,100.0
2023-06-25,Kar,factory_utilization,100.0
2023-06-25,Cjio,factory_utilization,100.0
2023-06-25,MileMode,factory_utilization,100.0
2023-06-25,Rusted,factory_utilization,100.0
2023-06-25,ottobi,factory_utilization,100.0
2023-06-25,Motion,factory_utilization,100.0
2023-06-25,Matic,factory_utilization,100.0
2023-06-25,SpeedLabs,factory_utilization,97.0
2023-06-25,DriveSwitch,factory_utilization,95.0
2023-06-25,Carz,factory_utilization,86.0
2023-06-25,TenQ,factory_utilization,85.0
2023-06-25,ROBOH,factory_utilization,85.0
2023-06-25,fovro,factory_utilization,83.0
2023-06-25,AutoInfinite,factory_utilization,83.0
2023-06-25,Tazox,factory_utilization,78.0
2023-06-25,Nyxx,factory_utilization,75.0
2023-06-25,Pitpo,factory_utilization,75.0
2023-06-25,Worthwheel,factory_utilization,100.0
2023-06-25,Teuso,factory_utilization,100.0
2023-06-25,rimovo,factory_utilization,99.0
2023-06-25,DentCenter,factory_utilization,93.0
2023-06-25,Fastun,factory_utilization,91.0
2023-06-25,Rush,factory_utilization,91.0
2023-06-25,Xuad,factory_utilization,90.0
2023-06-25,Carvato,factory_utilization,89.0
2023-06-25,Amxu,factory_utilization,89.0
2023-06-25,CarSpa,factory_utilization,87.0
2023-06-25,CarLeap,factory_utilization,87.0
2023-06-25,Evi,factory_utilization,83.0
2023-06-25,Caraxa,factory_utilization,83.0
2023-06-25,Hoqa,factory_utilization,80.0
2023-06-25,Turbo,factory_utilization,78.0
2023-06-25,NitroRide,factory_utilization,55.0
2023-06-25,Wheelic,factory_utilization,50.0
2023-06-25,Drivat,factory_utilization,38.0
2023-06-25,HXH,factory_utilization,100.0
2023-06-25,Blazers,factory_utilization,100.0
2023-06-25,Rollovo,factory_utilization,98.0
2023-06-25,VroomTime,factory_utilization,97.0
2023-06-25,EvolutionAuto,factory_utilization,97.0
2023-06-25,Electronically,factory_utilization,93.0
2023-06-25,Automovo,factory_utilization,92.0
2023-06-25,Drivesly,factory_utilization,91.0
2023-06-25,Automotiq,factory_utilization,90.0
2023-06-25,Honkli,factory_utilization,90.0
2023-06-25,iAuto,factory_utilization,88.0
2023-06-25,Drift,factory_utilization,82.0
2023-06-25,GIIQ,factory_utilization,80.0
2023-06-25,Carzio,factory_utilization,78.0
2023-06-25,caralo,factory_utilization,75.0
2023-06-25,Torque,factory_utilization,72.0
2023-06-25,evCU,factory_utilization,70.0
2023-06-25,Slidyn,factory_utilization,59.0
2023-06-25,RYDI,factory_utilization,57.0
2023-06-25,EliteTechs,factory_utilization,18.0
2023-06-25,fovro,scores,4298.8
2023-06-25,Rusted,scores,4243.1
2023-06-25,Tazox,scores,4031.8
2023-06-25,Motion,scores,3639.9
2023-06-25,Matic,scores,3485.6
2023-06-25,SpeedLabs,scores,3282.5
2023-06-25,MileMode,scores,3185.6
2023-06-25,Cjio,scores,2902.5
2023-06-25,TenQ,scores,2584.9
2023-06-25,vusk,scores,2493.4
2023-06-25,ROBOH,scores,2234.5
2023-06-25,Nyxx,scores,2184.3
2023-06-25,Pitpo,scores,2116.1
2023-06-25,ottobi,scores,2107.9
2023-06-25,Kar,scores,1744.1
2023-06-25,DriveSwitch,scores,1634.0
2023-06-25,AutoInfinite,scores,1054.1
2023-06-25,Carz,scores,1006.3
2023-06-25,Evi,scores,4931.7
2023-06-25,Caraxa,scores,4735.1
2023-06-25,Rush,scores,4320.7
2023-06-25,Fastun,scores,4319.8
2023-06-25,Hoqa,scores,3888.2
2023-06-25,Carvato,scores,3660.5
2023-06-25,Amxu,scores,3284.6
2023-06-25,CarLeap,scores,3157.8
2023-06-25,Teuso,scores,3154.6
2023-06-25,rimovo,scores,2640.5
2023-06-25,DentCenter,scores,2482.7
2023-06-25,NitroRide,scores,1686.5
2023-06-25,Xuad,scores,1498.8
2023-06-25,CarSpa,scores,1258.9
2023-06-25,Worthwheel,scores,1227.8
2023-06-25,Drivat,scores,966.7
2023-06-25,Wheelic,scores,-219.0
2023-06-25,Turbo,scores,-1443.7
2023-06-25,Blazers,scores,5693.9
2023-06-25,Automovo,scores,5108.6
2023-06-25,Drivesly,scores,3904.9
2023-06-25,evCU,scores,3215.4
2023-06-25,Automotiq,scores,3103.4
2023-06-25,HXH,scores,3079.7
2023-06-25,iAuto,scores,2799.4
2023-06-25,Torque,scores,2681.4
2023-06-25,VroomTime,scores,2469.6
2023-06-25,Rollovo,scores,2295.4
2023-06-25,RYDI,scores,2133.0
2023-06-25,Electronically,scores,1967.3
2023-06-25,GIIQ,scores,1704.5
2023-06-25,Carzio,scores,1551.6
2023-06-25,caralo,scores,1459.2
2023-06-25,Slidyn,scores,1427.5
2023-06-25,Honkli,scores,1411.4
2023-06-25,EliteTechs,scores,1174.9
2023-06-25,EvolutionAuto,scores,977.9
2023-06-25,Drift,scores,239.4
2023-06-25,vusk,employee_engagement,100.0
2023-06-25,Motion,employee_engagement,100.0
2023-06-25,Pitpo,employee_engagement,100.0
2023-06-25,fovro,employee_engagement,100.0
2023-06-25,Carz,employee_engagement,100.0
2023-06-25,Tazox,employee_engagement,100.0
2023-06-25,Nyxx,employee_engagement,99.9
